challenge_id,user_id,purchase_date,challenge_type,price_usd,account_size,promo_code_used
CH002601,USR017427,2026-01-17,swing,549.0,100000,
CH002385,USR016202,2026-01-18,standard,149.0,25000,
CH002644,USR017775,2026-01-18,swing,549.0,100000,
CH002161,USR014605,2026-01-19,standard,279.0,50000,COMMUNITY5
CH002460,USR016564,2026-01-19,standard,149.0,25000,FLASH20
CH002631,USR017666,2026-01-19,aggressive,569.0,100000,
CH002656,USR017838,2026-01-19,low_cost_trial,59.0,25000,
CH002667,USR017921,2026-01-19,swing,299.0,50000,
CH002669,USR017939,2026-01-19,standard,279.0,50000,
CH002326,USR015729,2026-01-20,low_cost_trial,39.0,10000,
CH002478,USR016672,2026-01-20,low_cost_trial,39.0,10000,
CH002596,USR017386,2026-01-20,aggressive,179.0,25000,SPRING15
CH002463,USR016569,2026-01-21,aggressive,179.0,25000,WELCOME10
CH002651,USR017819,2026-01-21,swing,799.0,150000,SPRING15
CH002659,USR017856,2026-01-21,low_cost_trial,39.0,10000,WELCOME10
CH002180,USR014709,2026-01-22,standard,149.0,25000,
CH002346,USR015964,2026-01-22,standard,149.0,25000,AFFPARTNER
CH002495,USR016775,2026-01-22,swing,549.0,100000,
CH002503,USR016810,2026-01-22,low_cost_trial,59.0,25000,
CH002614,USR017558,2026-01-22,standard,499.0,100000,
CH002633,USR017684,2026-01-22,aggressive,319.0,50000,WELCOME10
CH002527,USR016920,2026-01-23,standard,279.0,50000,WELCOME10
CH002629,USR017662,2026-01-24,low_cost_trial,39.0,10000,
CH002646,USR017783,2026-01-24,swing,799.0,150000,AFFPARTNER
CH002650,USR017816,2026-01-24,standard,149.0,25000,
CH002627,USR017652,2026-01-25,standard,149.0,25000,
CH002675,USR017998,2026-01-26,low_cost_trial,39.0,10000,COMMUNITY5
CH002676,USR018000,2026-01-26,aggressive,319.0,50000,WELCOME10
CH002674,USR017986,2026-01-27,low_cost_trial,59.0,25000,
CH001789,USR012165,2026-01-29,standard,499.0,100000,AFFPARTNER
CH002295,USR015549,2026-01-29,low_cost_trial,59.0,25000,
CH002578,USR017286,2026-01-30,standard,279.0,50000,SPRING15
CH002648,USR017803,2026-01-30,aggressive,569.0,100000,COMMUNITY5
CH002568,USR017199,2026-02-01,aggressive,319.0,50000,
CH002600,USR017424,2026-02-01,aggressive,179.0,25000,
CH002369,USR016113,2026-02-02,standard,279.0,50000,
CH002379,USR016163,2026-02-02,swing,299.0,50000,
CH002470,USR016627,2026-02-03,standard,149.0,25000,
CH002393,USR016215,2026-02-05,low_cost_trial,59.0,25000,
CH002449,USR016515,2026-02-05,low_cost_trial,39.0,10000,
CH002582,USR017290,2026-02-05,standard,149.0,25000,WELCOME10
CH002664,USR017890,2026-02-05,standard,279.0,50000,SPRING15
CH002320,USR015708,2026-02-06,standard,149.0,25000,FLASH20
CH002654,USR017826,2026-02-06,low_cost_trial,39.0,10000,AFFPARTNER
CH002572,USR017220,2026-02-07,swing,799.0,150000,
CH002636,USR017692,2026-02-07,swing,549.0,100000,AFFPARTNER
CH002521,USR016885,2026-02-11,standard,149.0,25000,
CH002657,USR017838,2026-02-11,aggressive,569.0,100000,
CH002458,USR016558,2026-02-13,standard,499.0,100000,COMMUNITY5
CH002641,USR017745,2026-02-13,standard,149.0,25000,
CH002670,USR017939,2026-02-13,swing,799.0,150000,
CH002551,USR017070,2026-02-16,standard,279.0,50000,
CH002619,USR017591,2026-02-16,low_cost_trial,39.0,10000,
CH002585,USR017300,2026-02-17,standard,279.0,50000,COMMUNITY5
CH002609,USR017500,2026-02-17,standard,149.0,25000,
CH002628,USR017652,2026-02-17,aggressive,569.0,100000,
CH002537,USR016978,2026-02-20,aggressive,179.0,25000,AFFPARTNER
CH002562,USR017152,2026-02-21,standard,279.0,50000,
CH002579,USR017286,2026-02-22,standard,149.0,25000,SPRING15
CH002645,USR017775,2026-02-22,low_cost_trial,59.0,25000,WELCOME10
CH002613,USR017549,2026-02-23,swing,549.0,100000,
CH002517,USR016854,2026-02-25,aggressive,319.0,50000,FLASH20
CH002660,USR017856,2026-02-27,standard,149.0,25000,WELCOME10
CH002673,USR017980,2026-02-27,low_cost_trial,39.0,10000,COMMUNITY5
CH002616,USR017572,2026-03-02,low_cost_trial,39.0,10000,SPRING15
CH002427,USR016415,2026-03-13,standard,279.0,50000,
CH002638,USR017695,2026-03-15,swing,299.0,50000,
CH002586,USR017300,2026-03-19,low_cost_trial,39.0,10000,WELCOME10
CH002655,USR017826,2026-03-19,standard,279.0,50000,
CH002450,USR016515,2026-03-21,standard,279.0,50000,
