user_id,registration_date,country,acquisition_channel,device_type,platform_language,age_bucket,prior_trading_experience
USR010610,2025-08-01,United Arab Emirates,organic,desktop,English,25-34,beginner
USR010611,2025-08-01,Poland,paid_social,tablet,Polish,18-24,beginner
USR010612,2025-08-01,India,influencers,mobile,English,45-54,beginner
USR010613,2025-08-01,Brazil,paid_social,desktop,Portuguese,18-24,intermediate
USR010614,2025-08-01,United Kingdom,direct,desktop,English,45-54,intermediate
USR010615,2025-08-01,United States,organic,mobile,English,25-34,beginner
USR010616,2025-08-01,Mexico,affiliates,mobile,Spanish,25-34,intermediate
USR010617,2025-08-01,Germany,influencers,mobile,German,25-34,none
USR010618,2025-08-01,United States,paid_social,tablet,English,35-44,beginner
USR010619,2025-08-01,Pakistan,affiliates,desktop,English,25-34,advanced
USR010620,2025-08-01,United States,affiliates,desktop,English,35-44,advanced
USR010621,2025-08-01,United Kingdom,community,desktop,English,35-44,beginner
USR010622,2025-08-01,Brazil,affiliates,desktop,English,25-34,intermediate
USR010623,2025-08-01,United States,affiliates,mobile,English,18-24,none
USR010624,2025-08-01,Brazil,influencers,mobile,Portuguese,25-34,intermediate
USR010625,2025-08-01,Brazil,direct,mobile,Portuguese,55+,intermediate
USR010626,2025-08-01,United States,influencers,mobile,English,25-34,intermediate
USR010627,2025-08-01,India,direct,desktop,Hindi,55+,advanced
USR010628,2025-08-01,Canada,affiliates,mobile,English,18-24,none
USR010629,2025-08-01,Nigeria,direct,mobile,Arabic,45-54,advanced
USR010630,2025-08-01,United States,community,tablet,English,45-54,none
USR010631,2025-08-01,United Arab Emirates,influencers,mobile,English,35-44,beginner
USR010632,2025-08-01,Turkey,paid_social,mobile,English,25-34,advanced
USR010633,2025-08-01,Nigeria,community,desktop,Arabic,18-24,intermediate
USR010634,2025-08-01,Brazil,influencers,mobile,Portuguese,35-44,none
USR010635,2025-08-01,India,affiliates,desktop,English,25-34,beginner
USR010636,2025-08-01,United States,organic,desktop,English,18-24,intermediate
USR010637,2025-08-01,Mexico,direct,desktop,Spanish,35-44,advanced
USR010638,2025-08-01,France,community,tablet,English,25-34,intermediate
USR010639,2025-08-01,Canada,organic,mobile,English,18-24,none
USR010640,2025-08-01,United States,paid_social,mobile,English,45-54,none
USR010641,2025-08-01,South Africa,organic,mobile,Arabic,45-54,beginner
USR010642,2025-08-01,United States,community,mobile,English,25-34,beginner
USR010643,2025-08-01,South Africa,paid_social,desktop,Arabic,18-24,none
USR010644,2025-08-02,Philippines,community,mobile,English,45-54,intermediate
USR010645,2025-08-02,France,affiliates,desktop,French,35-44,intermediate
USR010646,2025-08-02,United Kingdom,affiliates,desktop,English,25-34,advanced
USR010647,2025-08-02,Turkey,affiliates,desktop,Turkish,25-34,none
USR010648,2025-08-02,Mexico,paid_social,mobile,Spanish,25-34,advanced
USR010649,2025-08-02,Turkey,direct,desktop,English,35-44,beginner
USR010650,2025-08-02,United Kingdom,paid_social,mobile,English,35-44,none
USR010651,2025-08-02,United Kingdom,organic,mobile,English,18-24,advanced
USR010652,2025-08-02,Nigeria,paid_social,mobile,English,18-24,intermediate
USR010653,2025-08-02,United States,paid_social,desktop,English,35-44,beginner
USR010654,2025-08-02,Canada,paid_social,desktop,English,35-44,beginner
USR010655,2025-08-02,France,paid_social,mobile,French,35-44,intermediate
USR010656,2025-08-02,India,paid_social,desktop,English,18-24,advanced
USR010657,2025-08-02,United States,influencers,mobile,English,35-44,none
USR010658,2025-08-02,France,influencers,mobile,French,25-34,beginner
USR010659,2025-08-02,Brazil,influencers,mobile,English,18-24,none
USR010660,2025-08-02,Poland,influencers,mobile,Polish,55+,beginner
USR010661,2025-08-02,United Kingdom,paid_social,mobile,English,35-44,beginner
USR010662,2025-08-02,United States,organic,mobile,English,25-34,advanced
USR010663,2025-08-02,United States,affiliates,desktop,English,35-44,advanced
USR010664,2025-08-02,Philippines,direct,desktop,English,25-34,advanced
USR010665,2025-08-02,Canada,community,mobile,English,18-24,none
USR010666,2025-08-02,Spain,organic,mobile,Spanish,55+,advanced
USR010667,2025-08-02,Poland,affiliates,desktop,Polish,25-34,beginner
USR010668,2025-08-02,Pakistan,affiliates,desktop,English,18-24,beginner
USR010669,2025-08-02,United States,affiliates,desktop,English,25-34,none
USR010670,2025-08-02,United Kingdom,community,mobile,English,35-44,intermediate
USR010671,2025-08-02,Spain,organic,desktop,Spanish,35-44,intermediate
USR010672,2025-08-02,United States,organic,desktop,English,45-54,beginner
USR010673,2025-08-02,United Arab Emirates,paid_social,desktop,English,25-34,beginner
USR010674,2025-08-02,United Kingdom,influencers,mobile,English,18-24,none
USR010675,2025-08-02,Mexico,organic,mobile,Spanish,35-44,beginner
USR010676,2025-08-02,United States,affiliates,mobile,English,35-44,beginner
USR010677,2025-08-02,United States,paid_social,mobile,English,25-34,advanced
USR010678,2025-08-02,Spain,paid_social,tablet,Spanish,25-34,beginner
USR010679,2025-08-02,India,influencers,mobile,English,35-44,none
USR010680,2025-08-02,Canada,paid_social,desktop,English,45-54,beginner
USR010681,2025-08-02,Philippines,organic,desktop,English,25-34,none
USR010682,2025-08-03,Brazil,influencers,desktop,Portuguese,35-44,none
USR010683,2025-08-03,Canada,community,desktop,English,35-44,intermediate
USR010684,2025-08-03,Germany,paid_social,mobile,German,18-24,beginner
USR010685,2025-08-03,France,affiliates,desktop,French,25-34,beginner
USR010686,2025-08-03,Netherlands,direct,desktop,Dutch,45-54,intermediate
USR010687,2025-08-03,United States,affiliates,desktop,English,18-24,beginner
USR010688,2025-08-03,United States,direct,mobile,English,25-34,beginner
USR010689,2025-08-03,Nigeria,community,desktop,English,25-34,intermediate
USR010690,2025-08-03,Netherlands,community,desktop,Dutch,35-44,advanced
USR010691,2025-08-03,Germany,paid_social,mobile,German,18-24,beginner
USR010692,2025-08-03,Pakistan,direct,desktop,Urdu,25-34,intermediate
USR010693,2025-08-03,Nigeria,organic,desktop,English,18-24,beginner
USR010694,2025-08-03,Poland,organic,mobile,English,35-44,intermediate
USR010695,2025-08-03,Poland,affiliates,desktop,Polish,18-24,advanced
USR010696,2025-08-03,Poland,paid_social,mobile,Polish,35-44,beginner
USR010697,2025-08-03,Canada,paid_social,mobile,English,25-34,none
USR010698,2025-08-03,India,affiliates,desktop,English,25-34,intermediate
USR010699,2025-08-03,Spain,paid_social,desktop,Spanish,18-24,intermediate
USR010700,2025-08-03,United Kingdom,organic,tablet,English,18-24,beginner
USR010701,2025-08-03,United Arab Emirates,organic,mobile,English,25-34,intermediate
USR010702,2025-08-03,Brazil,affiliates,mobile,Portuguese,25-34,advanced
USR010703,2025-08-03,United States,affiliates,desktop,English,25-34,advanced
USR010704,2025-08-03,United Kingdom,affiliates,mobile,English,25-34,beginner
USR010705,2025-08-03,Turkey,affiliates,desktop,Turkish,25-34,none
USR010706,2025-08-03,Pakistan,paid_social,mobile,Urdu,25-34,beginner
USR010707,2025-08-03,Canada,influencers,mobile,English,25-34,none
USR010708,2025-08-03,Spain,influencers,mobile,Spanish,18-24,advanced
USR010709,2025-08-03,Pakistan,organic,mobile,English,35-44,intermediate
USR010710,2025-08-03,Mexico,affiliates,desktop,Spanish,18-24,intermediate
USR010711,2025-08-03,United States,influencers,mobile,English,25-34,none
USR010712,2025-08-03,United States,paid_social,mobile,English,35-44,beginner
USR010713,2025-08-04,Nigeria,affiliates,mobile,English,25-34,beginner
USR010714,2025-08-04,Pakistan,organic,mobile,Urdu,25-34,advanced
USR010715,2025-08-04,United States,direct,desktop,English,45-54,advanced
USR010716,2025-08-04,United Kingdom,community,desktop,English,55+,none
USR010717,2025-08-04,Brazil,community,tablet,Portuguese,35-44,beginner
USR010718,2025-08-04,United States,organic,mobile,English,35-44,beginner
USR010719,2025-08-04,United Kingdom,organic,mobile,English,25-34,none
USR010720,2025-08-04,Turkey,affiliates,mobile,Turkish,25-34,beginner
USR010721,2025-08-04,Turkey,paid_social,mobile,Turkish,18-24,intermediate
USR010722,2025-08-04,Germany,paid_social,mobile,English,18-24,advanced
USR010723,2025-08-04,Canada,direct,tablet,English,45-54,advanced
USR010724,2025-08-04,Poland,affiliates,mobile,Polish,18-24,none
USR010725,2025-08-04,India,organic,desktop,Hindi,25-34,beginner
USR010726,2025-08-04,India,affiliates,desktop,Hindi,25-34,none
USR010727,2025-08-04,United States,affiliates,desktop,English,18-24,beginner
USR010728,2025-08-04,United Kingdom,community,mobile,English,45-54,intermediate
USR010729,2025-08-04,India,organic,mobile,Hindi,35-44,beginner
USR010730,2025-08-04,South Africa,organic,desktop,Arabic,25-34,beginner
USR010731,2025-08-04,Pakistan,organic,desktop,Urdu,18-24,none
USR010732,2025-08-04,Poland,paid_social,mobile,Polish,35-44,beginner
USR010733,2025-08-04,India,influencers,tablet,English,18-24,advanced
USR010734,2025-08-04,United States,paid_social,mobile,English,25-34,intermediate
USR010735,2025-08-04,Nigeria,organic,mobile,English,18-24,advanced
USR010736,2025-08-04,United States,community,desktop,English,35-44,advanced
USR010737,2025-08-04,Philippines,direct,desktop,English,25-34,advanced
USR010738,2025-08-04,India,influencers,mobile,English,25-34,advanced
USR010739,2025-08-04,Brazil,organic,desktop,Portuguese,25-34,beginner
USR010740,2025-08-04,United States,community,tablet,English,25-34,beginner
USR010741,2025-08-04,Netherlands,paid_social,mobile,Dutch,25-34,beginner
USR010742,2025-08-04,Turkey,affiliates,desktop,Turkish,45-54,beginner
USR010743,2025-08-04,United States,paid_social,mobile,English,35-44,none
USR010744,2025-08-04,Brazil,organic,desktop,Portuguese,18-24,beginner
USR010745,2025-08-04,India,affiliates,desktop,English,25-34,none
USR010746,2025-08-04,Poland,paid_social,desktop,Polish,25-34,none
USR010747,2025-08-04,India,paid_social,mobile,Hindi,25-34,beginner
USR010748,2025-08-04,Poland,influencers,mobile,Polish,25-34,none
USR010749,2025-08-04,Philippines,paid_social,mobile,Tagalog,18-24,none
USR010750,2025-08-04,India,affiliates,desktop,Hindi,35-44,intermediate
USR010751,2025-08-04,United States,community,desktop,English,45-54,none
USR010752,2025-08-04,France,direct,desktop,French,45-54,intermediate
USR010753,2025-08-04,Turkey,direct,mobile,Turkish,45-54,none
USR010754,2025-08-04,India,affiliates,mobile,Hindi,18-24,intermediate
USR010755,2025-08-04,Nigeria,direct,mobile,English,45-54,intermediate
USR010756,2025-08-05,Poland,paid_social,desktop,English,35-44,intermediate
USR010757,2025-08-05,Canada,community,desktop,English,25-34,intermediate
USR010758,2025-08-05,Philippines,direct,desktop,English,35-44,beginner
USR010759,2025-08-05,India,organic,desktop,English,35-44,advanced
USR010760,2025-08-05,United States,paid_social,mobile,English,25-34,beginner
USR010761,2025-08-05,South Africa,paid_social,desktop,English,35-44,none
USR010762,2025-08-05,United States,paid_social,mobile,English,18-24,intermediate
USR010763,2025-08-05,France,organic,mobile,French,25-34,beginner
USR010764,2025-08-05,Germany,organic,desktop,German,25-34,intermediate
USR010765,2025-08-05,United Kingdom,organic,desktop,English,25-34,none
USR010766,2025-08-05,Germany,paid_social,mobile,English,45-54,intermediate
USR010767,2025-08-05,Canada,direct,desktop,English,18-24,none
USR010768,2025-08-05,Poland,direct,desktop,Polish,25-34,intermediate
USR010769,2025-08-05,Philippines,paid_social,desktop,English,25-34,beginner
USR010770,2025-08-05,Brazil,community,desktop,Portuguese,18-24,intermediate
USR010771,2025-08-05,Canada,paid_social,desktop,English,25-34,beginner
USR010772,2025-08-05,United Kingdom,affiliates,mobile,English,45-54,none
USR010773,2025-08-05,Netherlands,influencers,mobile,Dutch,25-34,advanced
USR010774,2025-08-05,Germany,organic,tablet,German,35-44,beginner
USR010775,2025-08-05,India,direct,desktop,English,25-34,intermediate
USR010776,2025-08-05,Mexico,paid_social,desktop,Spanish,18-24,beginner
USR010777,2025-08-05,South Africa,direct,desktop,English,18-24,beginner
USR010778,2025-08-05,United Arab Emirates,affiliates,desktop,Arabic,25-34,beginner
USR010779,2025-08-05,Turkey,community,tablet,Turkish,25-34,none
USR010780,2025-08-05,United States,organic,desktop,English,35-44,beginner
USR010781,2025-08-05,Brazil,paid_social,mobile,Portuguese,18-24,beginner
USR010782,2025-08-05,India,organic,desktop,English,18-24,advanced
USR010783,2025-08-05,India,direct,desktop,English,55+,advanced
USR010784,2025-08-05,Mexico,paid_social,mobile,Spanish,25-34,none
USR010785,2025-08-05,Brazil,community,desktop,Portuguese,25-34,advanced
USR010786,2025-08-05,United Kingdom,community,desktop,English,25-34,advanced
USR010787,2025-08-05,United Arab Emirates,affiliates,mobile,Arabic,35-44,intermediate
USR010788,2025-08-05,United States,paid_social,mobile,English,18-24,beginner
USR010789,2025-08-05,Brazil,community,mobile,Portuguese,25-34,intermediate
USR010790,2025-08-05,South Africa,influencers,mobile,English,18-24,intermediate
USR010791,2025-08-05,Mexico,community,tablet,Spanish,25-34,intermediate
USR010792,2025-08-05,United States,organic,desktop,English,35-44,advanced
USR010793,2025-08-05,United Kingdom,community,desktop,English,18-24,advanced
USR010794,2025-08-05,United States,paid_social,desktop,English,18-24,none
USR010795,2025-08-06,United Kingdom,affiliates,mobile,English,35-44,beginner
USR010796,2025-08-06,Brazil,community,mobile,Portuguese,35-44,advanced
USR010797,2025-08-06,United Arab Emirates,organic,tablet,Arabic,25-34,none
USR010798,2025-08-06,Canada,paid_social,mobile,French,18-24,none
USR010799,2025-08-06,Canada,affiliates,mobile,English,18-24,intermediate
USR010800,2025-08-06,Canada,community,desktop,English,25-34,beginner
USR010801,2025-08-06,United Kingdom,influencers,mobile,English,18-24,intermediate
USR010802,2025-08-06,United States,organic,desktop,English,35-44,beginner
USR010803,2025-08-06,Nigeria,influencers,mobile,English,18-24,none
USR010804,2025-08-06,South Africa,affiliates,desktop,Arabic,35-44,beginner
USR010805,2025-08-06,Turkey,community,mobile,Turkish,35-44,beginner
USR010806,2025-08-06,Mexico,paid_social,mobile,Spanish,55+,beginner
USR010807,2025-08-06,Brazil,affiliates,mobile,Portuguese,25-34,intermediate
USR010808,2025-08-06,United Kingdom,community,mobile,English,35-44,none
USR010809,2025-08-06,India,community,mobile,Hindi,25-34,none
USR010810,2025-08-06,Nigeria,influencers,mobile,Arabic,25-34,intermediate
USR010811,2025-08-06,Germany,influencers,mobile,German,45-54,intermediate
USR010812,2025-08-06,Brazil,influencers,mobile,Portuguese,18-24,beginner
USR010813,2025-08-06,Netherlands,affiliates,mobile,English,25-34,beginner
USR010814,2025-08-06,United Kingdom,direct,desktop,English,35-44,intermediate
USR010815,2025-08-06,United Kingdom,community,desktop,English,35-44,intermediate
USR010816,2025-08-06,Pakistan,organic,desktop,Urdu,18-24,beginner
USR010817,2025-08-06,Netherlands,organic,mobile,English,35-44,beginner
USR010818,2025-08-06,Brazil,organic,mobile,Portuguese,25-34,beginner
USR010819,2025-08-06,United States,direct,desktop,English,25-34,advanced
USR010820,2025-08-06,Philippines,paid_social,mobile,Tagalog,25-34,beginner
USR010821,2025-08-06,France,community,desktop,English,35-44,beginner
USR010822,2025-08-06,Netherlands,affiliates,desktop,English,25-34,beginner
USR010823,2025-08-06,United Arab Emirates,affiliates,desktop,English,18-24,beginner
USR010824,2025-08-06,United Arab Emirates,community,mobile,Arabic,35-44,intermediate
USR010825,2025-08-06,Mexico,paid_social,mobile,Spanish,25-34,beginner
USR010826,2025-08-06,Philippines,affiliates,mobile,Tagalog,25-34,beginner
USR010827,2025-08-06,India,direct,desktop,English,25-34,intermediate
USR010828,2025-08-06,Mexico,influencers,mobile,Spanish,35-44,intermediate
USR010829,2025-08-06,Spain,organic,mobile,English,18-24,intermediate
USR010830,2025-08-06,Spain,paid_social,mobile,English,18-24,none
USR010831,2025-08-06,United Arab Emirates,community,desktop,Arabic,25-34,beginner
USR010832,2025-08-06,Canada,affiliates,mobile,English,55+,beginner
USR010833,2025-08-06,France,paid_social,mobile,French,18-24,none
USR010834,2025-08-06,India,paid_social,mobile,English,35-44,intermediate
USR010835,2025-08-06,United States,direct,desktop,Spanish,25-34,beginner
USR010836,2025-08-06,United States,paid_social,desktop,English,35-44,beginner
USR010837,2025-08-06,United Kingdom,paid_social,mobile,English,25-34,intermediate
USR010838,2025-08-06,Turkey,community,desktop,English,18-24,beginner
USR010839,2025-08-06,Brazil,affiliates,mobile,Portuguese,45-54,advanced
USR010840,2025-08-06,United Arab Emirates,direct,mobile,Arabic,45-54,intermediate
USR010841,2025-08-07,Nigeria,paid_social,tablet,English,35-44,beginner
USR010842,2025-08-07,Mexico,paid_social,mobile,English,25-34,advanced
